Date,Category,Type,Amount,Responsible_Person,Relation
20-08-2024,Fixed_Deposits_Gold,Expense,5845,Spouse,Spouse
20-08-2024,Children_Education,Expense,11124,Man,Self
21-08-2024,Freelance_Income,Income,5168,Man,Self
21-08-2024,House_Rent,Expense,4768,Man,Self
21-08-2024,Maintenance_Charges,Expense,7303,Man,Self
21-08-2024,Dining_Out_Entertainment,Expense,5075,Spouse,Spouse
21-08-2024,Vacations_Travel,Expense,4272,Shared,Children
21-08-2024,Children_Education,Expense,8151,Man,Self
22-08-2024,Freelance_Income,Income,7735,Man,Self
22-08-2024,House_Rent,Expense,4250,Man,Self
22-08-2024,Maintenance_Charges,Expense,5443,Man,Self
22-08-2024,Insurance,Expense,2571,Man,Self
22-08-2024,Vacations_Travel,Expense,9665,Shared,Children
22-08-2024,Emergency_Fund,Expense,3879,Man,Self
22-08-2024,Mutual_Funds_Stocks,Expense,10402,Man,Self
22-08-2024,Children_Activities,Expense,7475,Spouse,Spouse
23-08-2024,Maintenance_Charges,Expense,9910,Man,Self
23-08-2024,Utilities,Expense,5767,Man,Self
23-08-2024,Transport,Expense,7462,Man,Self
23-08-2024,Shopping,Expense,10553,Spouse,Spouse
23-08-2024,Vacations_Travel,Expense,9078,Shared,Children
23-08-2024,Emergency_Fund,Expense,6662,Man,Self
23-08-2024,Mutual_Funds_Stocks,Expense,8615,Man,Self
23-08-2024,Fixed_Deposits_Gold,Expense,7301,Spouse,Spouse
23-08-2024,Children_Education,Expense,5559,Man,Self
23-08-2024,Children_Activities,Expense,5886,Spouse,Spouse
24-08-2024,House_Rent,Expense,8590,Man,Self
24-08-2024,Maintenance_Charges,Expense,3737,Man,Self
24-08-2024,Dining_Out_Entertainment,Expense,6016,Spouse,Spouse
24-08-2024,Vacations_Travel,Expense,4406,Shared,Children
24-08-2024,Mutual_Funds_Stocks,Expense,8786,Man,Self
24-08-2024,Children_Education,Expense,7977,Man,Self
24-08-2024,Children_Activities,Expense,5865,Spouse,Spouse
25-08-2024,Maintenance_Charges,Expense,6148,Man,Self
25-08-2024,Utilities,Expense,3015,Man,Self
25-08-2024,Insurance,Expense,5940,Man,Self
25-08-2024,Transport,Expense,2001,Man,Self
25-08-2024,Dining_Out_Entertainment,Expense,2985,Spouse,Spouse
25-08-2024,Medical_Expenses,Expense,4260,Shared,Children
25-08-2024,Vacations_Travel,Expense,5996,Shared,Children
25-08-2024,Emergency_Fund,Expense,8778,Man,Self
25-08-2024,Mutual_Funds_Stocks,Expense,11192,Man,Self
25-08-2024,Fixed_Deposits_Gold,Expense,9514,Spouse,Spouse
25-08-2024,Children_Education,Expense,3340,Man,Self
26-08-2024,Freelance_Income,Income,11575,Man,Self
26-08-2024,House_Rent,Expense,8006,Man,Self
26-08-2024,Utilities,Expense,10450,Man,Self
26-08-2024,Transport,Expense,5539,Man,Self
26-08-2024,Medical_Expenses,Expense,5073,Shared,Children
26-08-2024,Shopping,Expense,9811,Spouse,Spouse
26-08-2024,Emergency_Fund,Expense,6817,Man,Self
26-08-2024,Fixed_Deposits_Gold,Expense,4669,Spouse,Spouse
27-08-2024,House_Rent,Expense,6810,Man,Self
27-08-2024,Insurance,Expense,7415,Man,Self
27-08-2024,Dining_Out_Entertainment,Expense,9792,Spouse,Spouse
27-08-2024,Shopping,Expense,9187,Spouse,Spouse
27-08-2024,Vacations_Travel,Expense,11385,Shared,Children
27-08-2024,Fixed_Deposits_Gold,Expense,7513,Spouse,Spouse
27-08-2024,Children_Education,Expense,11800,Man,Self
27-08-2024,Children_Activities,Expense,9674,Spouse,Spouse
28-08-2024,Maintenance_Charges,Expense,10953,Man,Self
28-08-2024,Utilities,Expense,10641,Man,Self
28-08-2024,Medical_Expenses,Expense,2898,Shared,Children
28-08-2024,Shopping,Expense,11502,Spouse,Spouse
28-08-2024,Vacations_Travel,Expense,6923,Shared,Children
28-08-2024,Emergency_Fund,Expense,9663,Man,Self
28-08-2024,Mutual_Funds_Stocks,Expense,9664,Man,Self
29-08-2024,House_Rent,Expense,5101,Man,Self
29-08-2024,Maintenance_Charges,Expense,9998,Man,Self
29-08-2024,Insurance,Expense,3209,Man,Self
29-08-2024,Transport,Expense,7669,Man,Self
29-08-2024,Dining_Out_Entertainment,Expense,3067,Spouse,Spouse
29-08-2024,Medical_Expenses,Expense,4714,Shared,Children
29-08-2024,Vacations_Travel,Expense,2996,Shared,Children
29-08-2024,Emergency_Fund,Expense,3077,Man,Self
29-08-2024,Fixed_Deposits_Gold,Expense,7416,Spouse,Spouse
29-08-2024,Children_Education,Expense,7916,Man,Self
29-08-2024,Children_Activities,Expense,6891,Spouse,Spouse
30-08-2024,House_Rent,Expense,7227,Man,Self
30-08-2024,Groceries_Household,Expense,7451,Spouse,Spouse
30-08-2024,Shopping,Expense,9206,Spouse,Spouse
30-08-2024,Vacations_Travel,Expense,11441,Shared,Children
30-08-2024,Mutual_Funds_Stocks,Expense,10140,Man,Self
30-08-2024,Children_Activities,Expense,3382,Spouse,Spouse
31-08-2024,Freelance_Income,Income,8831,Man,Self
31-08-2024,Maintenance_Charges,Expense,7592,Man,Self
31-08-2024,Insurance,Expense,6025,Man,Self
31-08-2024,Groceries_Household,Expense,4338,Spouse,Spouse
31-08-2024,Transport,Expense,3094,Man,Self
31-08-2024,Dining_Out_Entertainment,Expense,2703,Spouse,Spouse
31-08-2024,Shopping,Expense,7099,Spouse,Spouse
31-08-2024,Emergency_Fund,Expense,7124,Man,Self
31-08-2024,Mutual_Funds_Stocks,Expense,3666,Man,Self
31-08-2024,Fixed_Deposits_Gold,Expense,7347,Spouse,Spouse
31-08-2024,Children_Education,Expense,7356,Man,Self
01-09-2024,Man_Salary,Income,94429,Man,Self
01-09-2024,Spouse_Salary,Income,67180,Spouse,Spouse
01-09-2024,Freelance_Income,Income,10020,Man,Self
01-09-2024,Maintenance_Charges,Expense,4598,Man,Self
01-09-2024,Vacations_Travel,Expense,9667,Shared,Children
01-09-2024,Mutual_Funds_Stocks,Expense,9717,Man,Self
01-09-2024,Children_Activities,Expense,7820,Spouse,Spouse
02-09-2024,Freelance_Income,Income,9570,Man,Self
02-09-2024,House_Rent,Expense,6971,Man,Self
02-09-2024,Utilities,Expense,6631,Man,Self
02-09-2024,Vacations_Travel,Expense,7372,Shared,Children
02-09-2024,Children_Education,Expense,7524,Man,Self
02-09-2024,Children_Activities,Expense,2705,Spouse,Spouse
03-09-2024,Freelance_Income,Income,5898,Man,Self
03-09-2024,Maintenance_Charges,Expense,8458,Man,Self
03-09-2024,Groceries_Household,Expense,10204,Spouse,Spouse
03-09-2024,Medical_Expenses,Expense,3941,Shared,Children
03-09-2024,Vacations_Travel,Expense,11726,Shared,Children
03-09-2024,Mutual_Funds_Stocks,Expense,2427,Man,Self
03-09-2024,Children_Education,Expense,5927,Man,Self
03-09-2024,Children_Activities,Expense,5793,Spouse,Spouse
04-09-2024,Freelance_Income,Income,10495,Man,Self
04-09-2024,House_Rent,Expense,4247,Man,Self
04-09-2024,Maintenance_Charges,Expense,7781,Man,Self
04-09-2024,Insurance,Expense,3213,Man,Self
04-09-2024,Shopping,Expense,9715,Spouse,Spouse
04-09-2024,Mutual_Funds_Stocks,Expense,2221,Man,Self
04-09-2024,Children_Activities,Expense,3857,Spouse,Spouse
05-09-2024,Interest_Dividends,Income,3882,Man,Self
05-09-2024,House_Rent,Expense,31173,Man,Self
05-09-2024,Utilities,Expense,4871,Man,Self
05-09-2024,Groceries_Household,Expense,11750,Spouse,Spouse
05-09-2024,Transport,Expense,10171,Man,Self
05-09-2024,Dining_Out_Entertainment,Expense,9394,Spouse,Spouse
05-09-2024,Medical_Expenses,Expense,3788,Shared,Children
05-09-2024,Shopping,Expense,11486,Spouse,Spouse
05-09-2024,Vacations_Travel,Expense,4612,Shared,Children
05-09-2024,Children_Activities,Expense,4515,Spouse,Spouse
06-09-2024,Utilities,Expense,4418,Man,Self
06-09-2024,Insurance,Expense,3735,Man,Self
06-09-2024,Groceries_Household,Expense,10803,Spouse,Spouse
06-09-2024,Dining_Out_Entertainment,Expense,6368,Spouse,Spouse
06-09-2024,Medical_Expenses,Expense,8487,Shared,Children
06-09-2024,Vacations_Travel,Expense,9125,Shared,Children
06-09-2024,Emergency_Fund,Expense,4343,Man,Self
06-09-2024,Fixed_Deposits_Gold,Expense,8977,Spouse,Spouse
06-09-2024,Children_Education,Expense,5390,Man,Self
06-09-2024,Children_Activities,Expense,3342,Spouse,Spouse
07-09-2024,Maintenance_Charges,Expense,3998,Man,Self
07-09-2024,Dining_Out_Entertainment,Expense,3960,Spouse,Spouse
07-09-2024,Medical_Expenses,Expense,3652,Shared,Children
07-09-2024,Vacations_Travel,Expense,9564,Shared,Children
07-09-2024,Mutual_Funds_Stocks,Expense,7774,Man,Self
07-09-2024,Children_Activities,Expense,5318,Spouse,Spouse
08-09-2024,House_Rent,Expense,8720,Man,Self
08-09-2024,Insurance,Expense,9305,Man,Self
08-09-2024,Groceries_Household,Expense,9656,Spouse,Spouse
08-09-2024,Transport,Expense,5922,Man,Self
08-09-2024,Dining_Out_Entertainment,Expense,2642,Spouse,Spouse
08-09-2024,Shopping,Expense,9169,Spouse,Spouse
08-09-2024,Vacations_Travel,Expense,2449,Shared,Children
08-09-2024,Emergency_Fund,Expense,7842,Man,Self
08-09-2024,Mutual_Funds_Stocks,Expense,3671,Man,Self
08-09-2024,Children_Education,Expense,2793,Man,Self
09-09-2024,Freelance_Income,Income,6413,Man,Self
09-09-2024,House_Rent,Expense,2823,Man,Self
09-09-2024,Groceries_Household,Expense,3424,Spouse,Spouse
09-09-2024,Dining_Out_Entertainment,Expense,4916,Spouse,Spouse
09-09-2024,Medical_Expenses,Expense,8252,Shared,Children
09-09-2024,Shopping,Expense,5831,Spouse,Spouse
09-09-2024,Emergency_Fund,Expense,5033,Man,Self
09-09-2024,Fixed_Deposits_Gold,Expense,10813,Spouse,Spouse
10-09-2024,Maintenance_Charges,Expense,2101,Man,Self
10-09-2024,Utilities,Expense,9145,Man,Self
10-09-2024,Insurance,Expense,6163,Man,Self
10-09-2024,Mutual_Funds_Stocks,Expense,7136,Man,Self
10-09-2024,Children_Education,Expense,12623,Man,Self
10-09-2024,Children_Activities,Expense,4792,Spouse,Spouse
11-09-2024,Maintenance_Charges,Expense,2699,Man,Self
11-09-2024,Groceries_Household,Expense,9252,Spouse,Spouse
11-09-2024,Dining_Out_Entertainment,Expense,10807,Spouse,Spouse
11-09-2024,Shopping,Expense,10317,Spouse,Spouse
11-09-2024,Vacations_Travel,Expense,3973,Shared,Children
11-09-2024,Children_Activities,Expense,6794,Spouse,Spouse
12-09-2024,Freelance_Income,Income,7825,Man,Self
12-09-2024,Utilities,Expense,7506,Man,Self
12-09-2024,Transport,Expense,8281,Man,Self
12-09-2024,Shopping,Expense,3800,Spouse,Spouse
12-09-2024,Vacations_Travel,Expense,3603,Shared,Children
12-09-2024,Emergency_Fund,Expense,4656,Man,Self
12-09-2024,Mutual_Funds_Stocks,Expense,10516,Man,Self
12-09-2024,Fixed_Deposits_Gold,Expense,10315,Spouse,Spouse
12-09-2024,Children_Education,Expense,7499,Man,Self
12-09-2024,Children_Activities,Expense,5310,Spouse,Spouse
13-09-2024,House_Rent,Expense,3031,Man,Self
13-09-2024,Maintenance_Charges,Expense,6048,Man,Self
13-09-2024,Insurance,Expense,9118,Man,Self
13-09-2024,Groceries_Household,Expense,8374,Spouse,Spouse
13-09-2024,Dining_Out_Entertainment,Expense,11125,Spouse,Spouse
13-09-2024,Medical_Expenses,Expense,10642,Shared,Children
13-09-2024,Shopping,Expense,4417,Spouse,Spouse
13-09-2024,Vacations_Travel,Expense,5404,Shared,Children
13-09-2024,Emergency_Fund,Expense,5755,Man,Self
13-09-2024,Fixed_Deposits_Gold,Expense,2878,Spouse,Spouse
13-09-2024,Children_Education,Expense,4480,Man,Self
13-09-2024,Children_Activities,Expense,4723,Spouse,Spouse
14-09-2024,Freelance_Income,Income,8123,Man,Self
14-09-2024,House_Rent,Expense,11131,Man,Self
14-09-2024,Maintenance_Charges,Expense,7862,Man,Self
14-09-2024,Utilities,Expense,6945,Man,Self
14-09-2024,Dining_Out_Entertainment,Expense,3415,Spouse,Spouse
14-09-2024,Shopping,Expense,9959,Spouse,Spouse
14-09-2024,Emergency_Fund,Expense,3646,Man,Self
14-09-2024,Children_Education,Expense,5717,Man,Self
15-09-2024,House_Rent,Expense,9981,Man,Self
15-09-2024,Utilities,Expense,3195,Man,Self
15-09-2024,Insurance,Expense,5374,Man,Self
15-09-2024,Transport,Expense,8264,Man,Self
15-09-2024,Dining_Out_Entertainment,Expense,5715,Spouse,Spouse
15-09-2024,Shopping,Expense,2528,Spouse,Spouse
15-09-2024,Mutual_Funds_Stocks,Expense,5785,Man,Self
15-09-2024,Fixed_Deposits_Gold,Expense,9228,Spouse,Spouse
15-09-2024,Children_Education,Expense,8083,Man,Self
15-09-2024,Children_Activities,Expense,7344,Spouse,Spouse
16-09-2024,House_Rent,Expense,8109,Man,Self
16-09-2024,Maintenance_Charges,Expense,6136,Man,Self
16-09-2024,Insurance,Expense,2027,Man,Self
16-09-2024,Groceries_Household,Expense,8816,Spouse,Spouse
16-09-2024,Transport,Expense,6793,Man,Self
16-09-2024,Dining_Out_Entertainment,Expense,2484,Spouse,Spouse
16-09-2024,Medical_Expenses,Expense,10395,Shared,Children
16-09-2024,Fixed_Deposits_Gold,Expense,10469,Spouse,Spouse
17-09-2024,Insurance,Expense,11346,Man,Self
17-09-2024,Dining_Out_Entertainment,Expense,3009,Spouse,Spouse
17-09-2024,Emergency_Fund,Expense,2827,Man,Self
17-09-2024,Children_Activities,Expense,3920,Spouse,Spouse
18-09-2024,House_Rent,Expense,10008,Man,Self
18-09-2024,Insurance,Expense,6805,Man,Self
18-09-2024,Groceries_Household,Expense,10163,Spouse,Spouse
18-09-2024,Transport,Expense,5577,Man,Self
18-09-2024,Dining_Out_Entertainment,Expense,6412,Spouse,Spouse
18-09-2024,Shopping,Expense,5516,Spouse,Spouse
18-09-2024,Fixed_Deposits_Gold,Expense,2011,Spouse,Spouse
18-09-2024,Children_Education,Expense,2453,Man,Self
19-09-2024,House_Rent,Expense,7111,Man,Self
19-09-2024,Groceries_Household,Expense,8902,Spouse,Spouse
19-09-2024,Transport,Expense,5650,Man,Self
19-09-2024,Medical_Expenses,Expense,6747,Shared,Children
19-09-2024,Vacations_Travel,Expense,10840,Shared,Children
19-09-2024,Emergency_Fund,Expense,5688,Man,Self
19-09-2024,Fixed_Deposits_Gold,Expense,5404,Spouse,Spouse
19-09-2024,Children_Activities,Expense,4946,Spouse,Spouse
20-09-2024,Maintenance_Charges,Expense,5804,Man,Self
20-09-2024,Utilities,Expense,8520,Man,Self
20-09-2024,Insurance,Expense,4519,Man,Self
20-09-2024,Groceries_Household,Expense,6580,Spouse,Spouse
20-09-2024,Medical_Expenses,Expense,4553,Shared,Children
20-09-2024,Shopping,Expense,10094,Spouse,Spouse
20-09-2024,Vacations_Travel,Expense,6363,Shared,Children
20-09-2024,Mutual_Funds_Stocks,Expense,3855,Man,Self
20-09-2024,Children_Education,Expense,3269,Man,Self
21-09-2024,Insurance,Expense,8043,Man,Self
21-09-2024,Groceries_Household,Expense,6972,Spouse,Spouse
21-09-2024,Transport,Expense,4518,Man,Self
21-09-2024,Dining_Out_Entertainment,Expense,9092,Spouse,Spouse
21-09-2024,Medical_Expenses,Expense,5733,Shared,Children
21-09-2024,Mutual_Funds_Stocks,Expense,3796,Man,Self
21-09-2024,Fixed_Deposits_Gold,Expense,6570,Spouse,Spouse
21-09-2024,Children_Activities,Expense,6759,Spouse,Spouse
22-09-2024,Utilities,Expense,8401,Man,Self
22-09-2024,Insurance,Expense,7586,Man,Self
22-09-2024,Groceries_Household,Expense,9256,Spouse,Spouse
22-09-2024,Dining_Out_Entertainment,Expense,3271,Spouse,Spouse
22-09-2024,Medical_Expenses,Expense,6071,Shared,Children
22-09-2024,Vacations_Travel,Expense,4493,Shared,Children
22-09-2024,Mutual_Funds_Stocks,Expense,6649,Man,Self
23-09-2024,Maintenance_Charges,Expense,10820,Man,Self
23-09-2024,Utilities,Expense,7823,Man,Self
23-09-2024,Insurance,Expense,2831,Man,Self
23-09-2024,Transport,Expense,9336,Man,Self
23-09-2024,Dining_Out_Entertainment,Expense,4551,Spouse,Spouse
23-09-2024,Mutual_Funds_Stocks,Expense,9708,Man,Self
23-09-2024,Fixed_Deposits_Gold,Expense,9956,Spouse,Spouse
24-09-2024,Maintenance_Charges,Expense,6488,Man,Self
24-09-2024,Utilities,Expense,5982,Man,Self
24-09-2024,Insurance,Expense,9335,Man,Self
24-09-2024,Groceries_Household,Expense,10222,Spouse,Spouse
24-09-2024,Transport,Expense,10787,Man,Self
24-09-2024,Dining_Out_Entertainment,Expense,11811,Spouse,Spouse
24-09-2024,Shopping,Expense,11635,Spouse,Spouse
24-09-2024,Emergency_Fund,Expense,7767,Man,Self
24-09-2024,Fixed_Deposits_Gold,Expense,3189,Spouse,Spouse
25-09-2024,Freelance_Income,Income,11783,Man,Self
25-09-2024,House_Rent,Expense,3867,Man,Self
25-09-2024,Maintenance_Charges,Expense,10979,Man,Self
25-09-2024,Medical_Expenses,Expense,10397,Shared,Children
25-09-2024,Shopping,Expense,4643,Spouse,Spouse
25-09-2024,Vacations_Travel,Expense,8653,Shared,Children
25-09-2024,Mutual_Funds_Stocks,Expense,2148,Man,Self
25-09-2024,Children_Education,Expense,9502,Man,Self
26-09-2024,Maintenance_Charges,Expense,11396,Man,Self
26-09-2024,Transport,Expense,11103,Man,Self
26-09-2024,Medical_Expenses,Expense,4313,Shared,Children
26-09-2024,Mutual_Funds_Stocks,Expense,10829,Man,Self
26-09-2024,Fixed_Deposits_Gold,Expense,7889,Spouse,Spouse
27-09-2024,House_Rent,Expense,6405,Man,Self
27-09-2024,Transport,Expense,4839,Man,Self
27-09-2024,Medical_Expenses,Expense,9123,Shared,Children
27-09-2024,Shopping,Expense,6176,Spouse,Spouse
27-09-2024,Fixed_Deposits_Gold,Expense,3982,Spouse,Spouse
27-09-2024,Children_Education,Expense,4756,Man,Self
27-09-2024,Children_Activities,Expense,5653,Spouse,Spouse
28-09-2024,Maintenance_Charges,Expense,8678,Man,Self
28-09-2024,Groceries_Household,Expense,5061,Spouse,Spouse
28-09-2024,Transport,Expense,3561,Man,Self
28-09-2024,Medical_Expenses,Expense,5408,Shared,Children
28-09-2024,Vacations_Travel,Expense,8374,Shared,Children
28-09-2024,Emergency_Fund,Expense,3268,Man,Self
28-09-2024,Mutual_Funds_Stocks,Expense,6701,Man,Self
28-09-2024,Children_Activities,Expense,5429,Spouse,Spouse
29-09-2024,Freelance_Income,Income,5951,Man,Self
29-09-2024,Utilities,Expense,5151,Man,Self
29-09-2024,Insurance,Expense,2843,Man,Self
29-09-2024,Groceries_Household,Expense,5226,Spouse,Spouse
29-09-2024,Transport,Expense,10380,Man,Self
29-09-2024,Medical_Expenses,Expense,4349,Shared,Children
29-09-2024,Emergency_Fund,Expense,3256,Man,Self
29-09-2024,Fixed_Deposits_Gold,Expense,8478,Spouse,Spouse
30-09-2024,Maintenance_Charges,Expense,8002,Man,Self
30-09-2024,Utilities,Expense,10865,Man,Self
30-09-2024,Insurance,Expense,6437,Man,Self
30-09-2024,Vacations_Travel,Expense,11060,Shared,Children
30-09-2024,Emergency_Fund,Expense,6638,Man,Self
30-09-2024,Mutual_Funds_Stocks,Expense,10758,Man,Self
30-09-2024,Children_Education,Expense,7722,Man,Self
01-10-2024,Man_Salary,Income,108054,Man,Self
01-10-2024,Spouse_Salary,Income,76187,Spouse,Spouse
01-10-2024,House_Rent,Expense,7371,Man,Self
01-10-2024,Insurance,Expense,3818,Man,Self
01-10-2024,Groceries_Household,Expense,10691,Spouse,Spouse
01-10-2024,Transport,Expense,11111,Man,Self
01-10-2024,Medical_Expenses,Expense,10554,Shared,Children
01-10-2024,Shopping,Expense,11889,Spouse,Spouse
01-10-2024,Emergency_Fund,Expense,7429,Man,Self
01-10-2024,Mutual_Funds_Stocks,Expense,5913,Man,Self
01-10-2024,Fixed_Deposits_Gold,Expense,4773,Spouse,Spouse
02-10-2024,House_Rent,Expense,9568,Man,Self
02-10-2024,Maintenance_Charges,Expense,2932,Man,Self
02-10-2024,Insurance,Expense,9583,Man,Self
02-10-2024,Transport,Expense,7648,Man,Self
02-10-2024,Medical_Expenses,Expense,9821,Shared,Children
02-10-2024,Shopping,Expense,6708,Spouse,Spouse
02-10-2024,Vacations_Travel,Expense,6925,Shared,Children
02-10-2024,Emergency_Fund,Expense,11114,Man,Self
02-10-2024,Children_Education,Expense,7383,Man,Self
02-10-2024,Children_Activities,Expense,10311,Spouse,Spouse
03-10-2024,House_Rent,Expense,3185,Man,Self
03-10-2024,Insurance,Expense,3822,Man,Self
03-10-2024,Groceries_Household,Expense,11741,Spouse,Spouse
03-10-2024,Shopping,Expense,8600,Spouse,Spouse
03-10-2024,Vacations_Travel,Expense,8119,Shared,Children
03-10-2024,Emergency_Fund,Expense,10917,Man,Self
03-10-2024,Mutual_Funds_Stocks,Expense,7538,Man,Self
03-10-2024,Children_Activities,Expense,7378,Spouse,Spouse
04-10-2024,House_Rent,Expense,4915,Man,Self
04-10-2024,Utilities,Expense,3788,Man,Self
04-10-2024,Insurance,Expense,7997,Man,Self
04-10-2024,Groceries_Household,Expense,4650,Spouse,Spouse
04-10-2024,Transport,Expense,8924,Man,Self
04-10-2024,Medical_Expenses,Expense,6230,Shared,Children
04-10-2024,Emergency_Fund,Expense,3577,Man,Self
04-10-2024,Mutual_Funds_Stocks,Expense,10626,Man,Self
04-10-2024,Children_Activities,Expense,7951,Spouse,Spouse
05-10-2024,Interest_Dividends,Income,4990,Man,Self
05-10-2024,House_Rent,Expense,34624,Man,Self
05-10-2024,Insurance,Expense,9973,Man,Self
05-10-2024,Medical_Expenses,Expense,4565,Shared,Children
05-10-2024,Shopping,Expense,5717,Spouse,Spouse
05-10-2024,Mutual_Funds_Stocks,Expense,10727,Man,Self
06-10-2024,Freelance_Income,Income,11346,Man,Self
06-10-2024,House_Rent,Expense,11508,Man,Self
06-10-2024,Insurance,Expense,7130,Man,Self
06-10-2024,Groceries_Household,Expense,2646,Spouse,Spouse
06-10-2024,Transport,Expense,8715,Man,Self
06-10-2024,Medical_Expenses,Expense,7702,Shared,Children
07-10-2024,Freelance_Income,Income,7226,Man,Self
07-10-2024,Maintenance_Charges,Expense,7493,Man,Self
07-10-2024,Groceries_Household,Expense,6324,Spouse,Spouse
07-10-2024,Transport,Expense,11254,Man,Self
07-10-2024,Dining_Out_Entertainment,Expense,6308,Spouse,Spouse
08-10-2024,Groceries_Household,Expense,9470,Spouse,Spouse
08-10-2024,Transport,Expense,11937,Man,Self
08-10-2024,Dining_Out_Entertainment,Expense,11031,Spouse,Spouse
08-10-2024,Shopping,Expense,6046,Spouse,Spouse
08-10-2024,Vacations_Travel,Expense,9562,Shared,Children
08-10-2024,Emergency_Fund,Expense,5753,Man,Self
08-10-2024,Children_Education,Expense,4787,Man,Self
09-10-2024,Freelance_Income,Income,5232,Man,Self
09-10-2024,House_Rent,Expense,8922,Man,Self
09-10-2024,Utilities,Expense,7883,Man,Self
09-10-2024,Dining_Out_Entertainment,Expense,9264,Spouse,Spouse
09-10-2024,Medical_Expenses,Expense,3937,Shared,Children
09-10-2024,Shopping,Expense,4658,Spouse,Spouse
09-10-2024,Emergency_Fund,Expense,8633,Man,Self
09-10-2024,Children_Education,Expense,9867,Man,Self
09-10-2024,Children_Activities,Expense,6936,Spouse,Spouse
10-10-2024,Freelance_Income,Income,8698,Man,Self
10-10-2024,House_Rent,Expense,10855,Man,Self
10-10-2024,Utilities,Expense,7760,Man,Self
10-10-2024,Insurance,Expense,3001,Man,Self
10-10-2024,Groceries_Household,Expense,10355,Spouse,Spouse
10-10-2024,Medical_Expenses,Expense,11104,Shared,Children
10-10-2024,Vacations_Travel,Expense,9974,Shared,Children
10-10-2024,Emergency_Fund,Expense,7819,Man,Self
10-10-2024,Fixed_Deposits_Gold,Expense,5764,Spouse,Spouse
10-10-2024,Children_Education,Expense,10733,Man,Self
11-10-2024,Maintenance_Charges,Expense,2790,Man,Self
11-10-2024,Insurance,Expense,7366,Man,Self
11-10-2024,Medical_Expenses,Expense,5668,Shared,Children
11-10-2024,Shopping,Expense,2945,Spouse,Spouse
11-10-2024,Emergency_Fund,Expense,6746,Man,Self
11-10-2024,Children_Activities,Expense,4137,Spouse,Spouse
12-10-2024,Freelance_Income,Income,8175,Man,Self
12-10-2024,Insurance,Expense,2758,Man,Self
12-10-2024,Transport,Expense,4143,Man,Self
12-10-2024,Dining_Out_Entertainment,Expense,3384,Spouse,Spouse
12-10-2024,Vacations_Travel,Expense,9986,Shared,Children
12-10-2024,Emergency_Fund,Expense,5146,Man,Self
12-10-2024,Mutual_Funds_Stocks,Expense,10384,Man,Self
12-10-2024,Children_Education,Expense,3449,Man,Self
13-10-2024,Maintenance_Charges,Expense,11941,Man,Self
13-10-2024,Groceries_Household,Expense,9363,Spouse,Spouse
13-10-2024,Transport,Expense,11045,Man,Self
13-10-2024,Medical_Expenses,Expense,4758,Shared,Children
13-10-2024,Mutual_Funds_Stocks,Expense,6554,Man,Self
13-10-2024,Fixed_Deposits_Gold,Expense,11104,Spouse,Spouse
13-10-2024,Children_Activities,Expense,7268,Spouse,Spouse
14-10-2024,House_Rent,Expense,2278,Man,Self
14-10-2024,Maintenance_Charges,Expense,9786,Man,Self
14-10-2024,Insurance,Expense,3352,Man,Self
14-10-2024,Groceries_Household,Expense,10194,Spouse,Spouse
14-10-2024,Dining_Out_Entertainment,Expense,2715,Spouse,Spouse
14-10-2024,Medical_Expenses,Expense,11679,Shared,Children
14-10-2024,Shopping,Expense,7035,Spouse,Spouse
14-10-2024,Emergency_Fund,Expense,11542,Man,Self
14-10-2024,Mutual_Funds_Stocks,Expense,5658,Man,Self
14-10-2024,Fixed_Deposits_Gold,Expense,4953,Spouse,Spouse
14-10-2024,Children_Activities,Expense,6388,Spouse,Spouse
15-10-2024,House_Rent,Expense,3980,Man,Self
15-10-2024,Maintenance_Charges,Expense,10755,Man,Self
15-10-2024,Utilities,Expense,8743,Man,Self
15-10-2024,Insurance,Expense,8917,Man,Self
15-10-2024,Transport,Expense,5177,Man,Self
15-10-2024,Dining_Out_Entertainment,Expense,10851,Spouse,Spouse
15-10-2024,Medical_Expenses,Expense,9097,Shared,Children
15-10-2024,Mutual_Funds_Stocks,Expense,4561,Man,Self
15-10-2024,Children_Activities,Expense,5791,Spouse,Spouse
16-10-2024,Freelance_Income,Income,6672,Man,Self
16-10-2024,House_Rent,Expense,9932,Man,Self
16-10-2024,Utilities,Expense,4442,Man,Self
16-10-2024,Insurance,Expense,5545,Man,Self
16-10-2024,Medical_Expenses,Expense,10595,Shared,Children
16-10-2024,Vacations_Travel,Expense,8844,Shared,Children
16-10-2024,Emergency_Fund,Expense,8326,Man,Self
16-10-2024,Mutual_Funds_Stocks,Expense,5767,Man,Self
17-10-2024,Freelance_Income,Income,5615,Man,Self
17-10-2024,House_Rent,Expense,5829,Man,Self
17-10-2024,Maintenance_Charges,Expense,6195,Man,Self
17-10-2024,Insurance,Expense,3237,Man,Self
17-10-2024,Groceries_Household,Expense,5930,Spouse,Spouse
17-10-2024,Medical_Expenses,Expense,2351,Shared,Children
17-10-2024,Children_Education,Expense,7191,Man,Self
17-10-2024,Children_Activities,Expense,6929,Spouse,Spouse
18-10-2024,Groceries_Household,Expense,7231,Spouse,Spouse
18-10-2024,Vacations_Travel,Expense,8633,Shared,Children
18-10-2024,Mutual_Funds_Stocks,Expense,7752,Man,Self
18-10-2024,Fixed_Deposits_Gold,Expense,9835,Spouse,Spouse
